displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration,transmission_encoded,type_encoded
3.0,5-Apr,Dizel,160,Sarajevo - Centar,Audi,205000,A6,52000,"Audi A6 3,0 Quattro Matrix FULL",2016,Crna,True,Sva četiri,Euro 6,20,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,140,Gradačac,Audi,205000,A4,38600,Audi A4 B9,2016,Crna,True,Prednji,Euro 6,19,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,140,Novi Travnik,Audi,205000,A6,44500,Audi A6 2.0 quattro,2016,Crna,True,Sva četiri,Euro 6,17,Automatik,Limuzina,True,True,True,2,3
3.0,5-Apr,Dizel,200,Grude,Audi,205000,A6,46000,Audi A6 3.0 TDI quattro 272KS,2016,Crna,True,Sva četiri,Euro 6,17,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,110,Visoko,Audi,205000,A4,44000,Audi A4 2.0 Tdi S Tonic Virtual Full Matrix,2016,Bijela,True,Prednji,Euro 6,18,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,110,Bijeljina,Audi,205000,A4,37500,Audi A4,2016,Plava,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,110,Zenica,Audi,205000,Q3,42500,Audi Q3 2017 2.0 Tdi Quattro/Xenon/Full Led/Navi,2017,Plava,True,Sva četiri,Euro 6,17,Automatik,SUV,True,True,True,2,6
2.0,5-Apr,Dizel,120,Mostar,Audi,205000,Q5,52900,AUDI Q5 QUATTRO 2017,2017,Crna,True,Sva četiri,Euro 5,16,Automatik,SUV,False,True,True,2,6
2.0,5-Apr,Dizel,140,Vogošća,Audi,205000,A4 Allroad,42000,Audi A4 Allroad 2017,2017,Bijela,True,Sva četiri,Euro 6,16,Automatik,Karavan,False,False,True,2,4
3.0,5-Apr,Dizel,200,Banja Luka,Audi,205000,A6,57000,AUDI A6 3.0 TDI 272KS QUATTRO 2017 GOD MATRIX KAMERA,2017,Zelena,True,Sva četiri,Euro 6,18,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,90,Sarajevo - Centar,Audi,205000,A4,38500,"Audi A4 B9 2017 2.0 DSG, Sline [Moze zamjena]",2017,Narandžasta,True,Prednji,Euro 6,19,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,200,Banja Luka,Audi,205000,Q7,84900,AUDI Q7 3.0 TDI QAUTTRO 2018 3XS-LINE 7 SJEDISTA,2018,Siva,True,Sva četiri,Euro 6,20,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,140,Gradačac,Audi,205000,A5,59500,Audi A5 Sportback 2.0 Dizel -140kw.Automatik -Virtual Cocpit,2018,Plava,True,Prednji,Euro 6,18,Automatik,Sportski/kupe,False,True,True,2,5
2.0,5-Apr,Dizel,110,Trebinje,Audi,205000,Q5,37500,Audi Q5 2.0 TDI Sport Edition 2018,2018,Crna,True,Prednji,Euro 6,17,Manuelni,SUV,False,True,False,0,6
3.0,5-Apr,Dizel,200,Srebrenik,Audi,205000,Q7,75000,"Audi Q7 3.0 TDI QUATTRO, S LINE, Alu 22"", FUL !",2018,Bijela,True,Sva četiri,Euro 6,22,Automatik,SUV,False,True,True,2,6
2.0,5-Apr,Dizel,140,Brčko,Audi,205000,Q5,65000,Audi Q5 40 TDI quattro s line s-tronic,2019,Bijela,True,Sva četiri,Euro 6,19,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,130,Ilidža,Audi,205034,A4,24500,Audi A4 2.0 TDI Karavan Quattro Sport Selection S-Line,2014,Srebrena,True,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,140,Zenica,Audi,205088,Q5,35900,AUDI Q5 2.0 TDI QUATTRO AUTOMATIK S LINE,2015,Crna,True,Sva četiri,Euro 5,16,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,140,Pale,Audi,205111,A4,46000,Audi A4 2016,2016,Crvena,False,Sva četiri,Euro 6,19,Automatik,Limuzina,False,False,False,2,3
1.6,5-Apr,Dizel,77,Kreševo,Audi,205142,A3,20000,Audi A3 svi servisi uradjeni xenon led 1 vlasnik S-LINE,2011,Smeđa,True,Prednji,Euro 5,18,Manuelni,Malo auto,True,True,False,0,2
3.0,5-Apr,Dizel,176,Gračanica,Audi,205150,A6,22800,Audi A6 3.0 TDI Quattro 2010 GOD Top Stanje,2010,Crna,True,Sva četiri,Euro 5,17,Automatik,Limuzina,True,True,False,2,3
1.4,5-Apr,Benzin,103,Srebrenik,Audi,205222,A3,25800,"AUDI A3 TFSI EURO 6, S-line, S tronic. TEK UVEZEN!!!",2013,Bijela,True,Prednji,Euro 6,18,Automatik,Malo auto,False,True,False,2,2
2.0,5-Apr,Dizel,125,Kiseljak,Audi,205235,A3,18600,Audi a3 sportback 2.0 TDI quattro 2009 godina 3x S line,2009,Bijela,True,Sva četiri,Euro 5,16,Manuelni,Malo auto,True,True,True,0,2
2.0,5-Apr,Dizel,125,Kreševo,Audi,205241,A4,18900,Audi A4 B8 2.0 125Kw <<UVOZ>>,2009,Crna,True,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,105,Bijeljina,Audi,205300,A4,18900,Audi A4 b8,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,105,Kozarska Dubica,Audi,205315,A4,15999,Audi A4 2011 molim procitati pod detaljno,2011,Crvena,False,Prednji,Euro 5,19,Manuelni,Limuzina,True,True,False,0,3
2.0,5-Apr,Dizel,140,Trebinje,Audi,205350,A5,32000,Audi A5 2015,2015,Siva,False,Prednji,Euro 5,16,Automatik,Sportski/kupe,False,False,False,2,5
2.0,5-Apr,Dizel,130,Ilidža,Audi,205500,Q5,39500,Audi Q5 2.0 quatro 3xSline,2012,Crna,True,Sva četiri,Euro 5,19,Automatik,SUV,False,True,True,2,6
2.0,5-Apr,Dizel,130,Zenica,Audi,205600,Q3,29999,AUDI Q3 12/2011 2.0 TDI QUATTRO S-TRONIC ALU LED NAVI,2011,Siva,True,Sva četiri,Euro 5,17,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Benzin,155,Bihać,Audi,205700,Q5,24900,Audi Q5,2009,Crna,True,Sva četiri,Euro 5,17,Automatik,SUV,False,True,False,2,6
1.6,5-Apr,Dizel,77,Lukavac,Audi,205877,A3,15300,Audi A3 S-tronic,2011,Crna,False,Sva četiri,Euro 5,16,Automatik,Malo auto,False,False,False,2,2
1.6,3-Feb,Benzin,74,Banja Luka,Audi,206000,A3,5500,Alfa Romeo A3,1999,Plava,False,Prednji,Euro 4,17,Manuelni,Malo auto,False,False,True,0,2
2.4,5-Apr,Benzin,121,Visoko,Audi,206000,A6,6000,Audi A6,2000,Zelena,False,Sva četiri,Euro 3,16,Manuelni,Limuzina,False,False,True,0,3
3.2,3-Feb,Benzin,184,Tuzla,Audi,206000,A3,23000,"Audi A3 8p 3.2 vr6 quattro s-line (r32, s3, rs3)",2004,Crna,False,Sva četiri,Euro 4,18,Manuelni,Malo auto,True,False,True,0,2
1.9,5-Apr,Dizel,85,Milići,Audi,206000,A4,10000,Audi A4 2006,2006,Siva,False,Prednji,Euro 4,16,Manuelni,Limuzina,False,False,False,0,3
1.6,5-Apr,Dizel,77,Novi Travnik,Audi,206000,A3,13800,Audi A3 Sline 2009.god 1.6 Tdi 77kw Registrovan Extra,2009,Siva,True,Prednji,Euro 5,17,Manuelni,Malo auto,True,True,True,0,2
2.0,5-Apr,Dizel,125,Cazin,Audi,206000,A3,13300,Audi A3,2009,Crna,True,Prednji,Euro 5,18,Manuelni,Malo auto,True,True,True,0,2
2.0,5-Apr,Dizel,125,Cazin,Audi,206000,A3,13300,Audi A3,2009,Crna,True,Prednji,Euro 5,18,Manuelni,Malo auto,True,True,True,0,2
2.0,5-Apr,Dizel,105,Prnjavor,Audi,206000,A4,17000,Audi A4 B8 2.0TDI QUATTRO,2009,Siva,False,Prednji,Euro 5,16,Manuelni,Limuzina,True,False,True,0,3
2.0,5-Apr,Dizel,105,Visoko,Audi,206000,A4,16700,"AUDI A4 B8 2.0 TDI CR 12/2009 GOD, LED, TOP STANJE",2009,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,False,0,3
1.6,5-Apr,Dizel,77,Sarajevo - Novo Sarajevo,Audi,206000,A3,14500,Audi A3 2010 full led,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,False,0,2
1.6,5-Apr,Dizel,77,Ilidža,Audi,206000,A3,15000,Audi A3,2010,Siva,False,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,125,Sarajevo - Novi Grad,Audi,206000,A4,19500,Audi A4 QUATTRO,2010,Crna,False,Sva četiri,Euro 5,16,Manuelni,Limuzina,True,False,True,0,3
2.7,5-Apr,Dizel,180,Banja Luka,Audi,206000,A6,18700,Audi A6 S Line,2010,Crna,False,Prednji,Euro 5,16,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,125,Gradačac,Audi,206000,Q5,29500,Audi Q5 2.0 TDI S-LINE Quattro 4X4,2011,Crna,False,Sva četiri,Euro 5,18,Automatik,SUV,False,True,False,2,6
3.0,5-Apr,Dizel,180,Ilidža,Audi,206000,A7,39999,Audi A7 2011 3.0 TDI Quattro Matrix Siber,2011,Crvena,True,Sva četiri,Euro 5,20,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,130,Vitez,Audi,206000,Q3,32200,Audi Q3 2.0 TDi S-Tronic Quattro S Line Uvoz Svicarska,2012,Bijela,True,Sva četiri,Euro 5,16,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,130,Prnjavor,Audi,206000,Q3,34000,Audi Q3 2012,2012,Bijela,True,Sva četiri,Euro 5,17,Automatik,SUV,True,True,True,2,6
2.0,3-Feb,Dizel,140,Mostar,Audi,206000,A3,14900,Audi A3,2012,Plava,False,Prednji,Euro 5,16,Manuelni,Malo auto,True,True,True,0,2
2.0,3-Feb,Dizel,140,Mostar,Audi,206000,A3,14500,Audi A3,2012,Plava,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,True,True,0,2
2.0,5-Apr,Dizel,110,Sarajevo - Novi Grad,Audi,206000,A3,26000,Audi A3,2013,Crna,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,True,True,0,2
3.0,5-Apr,Dizel,180,Brčko,Audi,206000,A6,32999,Audi A6 3.0 TDI quattro s-tronic,2013,Srebrena,True,Sva četiri,Euro 5,19,Automatik,Limuzina,True,True,False,2,3
2.0,5-Apr,Benzin,221,Sanski Most,Audi,206000,S3,43900,Audi S3 2014,2014,Bijela,True,Sva četiri,Euro 5,19,Automatik,Sportski/kupe,True,True,True,2,5
2.0,5-Apr,Dizel,110,Ilidža,Audi,206000,A3,25700,AUDI A3 2.0TDI QUATTRO 2015god.,2015,Bijela,True,Sva četiri,Euro 5,17,Manuelni,Malo auto,False,True,False,0,2
2.0,5-Apr,Dizel,110,Čapljina,Audi,206000,A4,36000,Audi A4 2.0 Automatik,2015,Crna,True,Prednji,Euro 5,16,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,100,Sarajevo - Novi Grad,Audi,206000,A6,34999,Audi A6*2.0 TDI*Automatik*2015 godina*FIXNO,2015,Crna,True,Prednji,Euro 6,19,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,140,Banja Luka,Audi,206000,A6,38500,Audi A6 2.0 tdi automatic facelift 2015 god,2015,Crna,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,140,Banja Luka,Audi,206000,A6,39000,Audi A6 2.0 tdi automatic facelift 2015 god,2015,Crna,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,200,Ilidža,Audi,206000,A6,45000,Audi A6,2015,Crna,True,Sva četiri,Euro 6,17,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,140,Banja Luka,Audi,206000,A4,34999,Audi A4_B8_2.0/140kw. 2015,2015,Plava,True,Sva četiri,Euro 6,18,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,160,Posušje,Audi,206000,A6 Allroad,50000,Audi A6 Allroad,2016,Crna,True,Sva četiri,Euro 6,19,Automatik,Karavan,False,True,True,2,4
2.0,5-Apr,Dizel,140,Zavidovići,Audi,206000,A5,45000,Audi A5,2017,Siva,True,Sva četiri,Euro 6,19,Automatik,Sportski/kupe,True,True,True,2,5
2.0,5-Apr,Dizel,140,Banja Luka,Audi,206000,A5,49999,AUDI A5 2.0 TDI S-LINE AUTOMATIK F-1 PERFEKTAN,2017,Bijela,True,Prednji,Euro 6,18,Automatik,Sportski/kupe,True,True,True,2,5
2.0,5-Apr,Dizel,100,Čelinac,Audi,206000,Q5,45900,Audi Q5 2.0 TDI. 206000 km,2017,Crna,True,Prednji,Euro 5,16,Manuelni,SUV,False,True,False,0,6
3.0,5-Apr,Dizel,155,Višegrad,Audi,206000,A6,58500,Audi A6,2017,Crna,True,Sva četiri,Euro 5,19,Automatik,Limuzina,True,True,True,2,3
1.6,5-Apr,Dizel,85,Široki Brijeg,Audi,206007,A3,29900,Audi A3 1.6 TDI (-2613-ID),2019,Siva,True,Prednji,Euro 5,16,Automatik,Malo auto,False,True,False,2,2
2.0,5-Apr,Dizel,125,Sarajevo - Novi Grad,Audi,206018,Q5,29999,"Audi Q5 2,0 TDI Quattro S-Tronic 2012 *** I VLASNIK ***",2012,Bijela,True,Sva četiri,Euro 5,17,Automatik,SUV,False,True,True,2,6
2.0,5-Apr,Dizel,110,Sarajevo - Novi Grad,Audi,206100,A4,23600,Audi A4 2013,2013,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,130,Breza,Audi,206112,A4,23500,AUDI A4 2.0 TDI 130KW QUATRO AUTOMATIK TEK UVEZEN,2013,Siva,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,105,Visoko,Audi,206121,A4,23900,Audi A4 mod.2013g. 2.0 Tdi Automatik Led Dioda Xenon Tek registro,2012,Siva,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
1.6,5-Apr,Dizel,77,Breza,Audi,206123,A3,11999,Audi A3 sportback 1.6 TDI 77KW 2011g TEK REGISTROVAN,2011,Crna,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,130,Breza,Audi,206123,A4,23500,AUDI A4 B 8.5 FACELIFT 2.0 TDI 130KW 4X4 AUTOMATIK S_LINE,2013,Crna,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,True,False,2,3
3.0,5-Apr,Dizel,150,Visoko,Audi,206131,A5,32500,Audi A5 mod. 2015 g. 3.0 Tdi Automatik Sline ToP Stanje Led dioda,2014,Crna,True,Prednji,Euro 5,19,Automatik,Sportski/kupe,False,True,True,2,5
1.6,5-Apr,Dizel,77,Breza,Audi,206132,A3,11500,"Audi A3 sportback 1.6 TDI 77KW 2011G XENON/LED""FIXSNOO",2011,Siva,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,105,Breza,Audi,206132,A4,23500,Audi A4 B 8.5 FACELIFT 2.0 TDI 130KW QUATRO AUTOMATIK,2013,Siva,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,140,Banovići,Audi,206213,A5,56950,"Audi A5 2.0 140kw,2017.god. VIRTUAL",2017,Crna,True,Prednji,Euro 6,18,Automatik,Sportski/kupe,False,True,True,2,5
2.0,5-Apr,Dizel,88,Gradačac,Audi,206222,A4,17999,Audi A4 b8-2011g.Uvoz Švicarska-206222km.,2011,Bijela,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
3.0,5-Apr,Dizel,150,Visoko,Audi,206252,A5,32500,Audi A5 mod.2015g. 3.0 Tdi Automatik Sline Top Stanje Led Dioda,2014,Crna,True,Prednji,Euro 5,20,Automatik,Sportski/kupe,False,True,True,2,5
2.0,5-Apr,Dizel,140,Sarajevo - Novi Grad,Audi,206273,Q5,75000,Audi Q5 3xS-Line 2.0 Tdi Quattro S-tronic Nardo Grey,2017,Siva,True,Sva četiri,Euro 6,20,Automatik,SUV,True,True,True,2,6
3.0,5-Apr,Dizel,180,Živinice,Audi,206330,A7,42000,Audi A7 S-line Full 2013,2013,Crvena,True,Sva četiri,Euro 5,20,Automatik,Limuzina,True,True,True,2,3
2.0,3-Feb,Dizel,103,Kreševo,Audi,206351,A3,12900,Audi A3 2.0 103kW 2010GOD <<UVOZ>>,2010,Siva,True,Sva četiri,Euro 5,16,Manuelni,Malo auto,True,True,False,0,2
3.0,5-Apr,Dizel,184,Zavidovići,Audi,206400,A8,42000,Audi A8 3.0TDI MATRIX FULL,2011,Crna,True,Sva četiri,Euro 5,19,Automatik,Limuzina,True,True,False,2,3
3.0,5-Apr,Dizel,184,Zavidovići,Audi,206400,A8,42000,Audi A8 3.0 QUATTRO MATRIX,2011,Crna,True,Sva četiri,Euro 5,19,Automatik,Limuzina,True,True,True,2,3
1.6,5-Apr,Dizel,77,Zavidovići,Audi,206413,A3,14500,Audi A3 2010,2010,Siva,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,105,Tuzla,Audi,206419,Q5,30000,AUDI Q5....2013 Godina,2013,Crna,False,Prednji,Euro 5,16,Manuelni,SUV,True,False,True,0,6
2.0,5-Apr,Dizel,125,Tešanj,Audi,206425,A4,17900,Audi A4 2.0 TDI,2011,Crna,True,Prednji,Euro 5,16,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,105,Zenica,Audi,206426,A4,18700,AUDI A4 2.0 TDI LIMUZINA S-LINE,2009,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,140,Derventa,Audi,206452,A6,49900,AUDI A6 4G ULTRA - EXCLUSIVE - S LINE - S TRONIC,2015,Crna,True,Prednji,Euro 5,20,Automatik,Limuzina,False,True,True,2,3
2.7,5-Apr,Dizel,140,Novi Travnik,Audi,206557,A6,21200,Audi A6 4F Quattro 2010 *TEK REGISTROVAN*,2010,Siva,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,125,Brčko,Audi,206600,Q5,29900,Audi Q5,2011,Siva,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,True,2,6
2.0,5-Apr,Dizel,130,Bijeljina,Audi,206604,Q5,36000,"Audi Q5, 2.0, 130 kw, 2014. god. Uvoz CH",2014,Crna,True,Sva četiri,Euro 5,16,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,100,Ljubuški,Audi,206758,A5,47990,Audi A5 Sportback 2.0 TDI S-Line MATRIX LED,2018,Bijela,True,Prednji,Euro 5,19,Manuelni,Sportski/kupe,True,True,False,0,5
2.0,5-Apr,Dizel,100,Banja Luka,Audi,206758,A5,45700,Audi A5 Sportback 2.0 TDI S-Line MATRIX LED,2018,Bijela,True,Prednji,Euro 5,19,Manuelni,Sportski/kupe,True,True,False,0,5
2.0,5-Apr,Dizel,110,Banovići,Audi,206856,A4,36800,Audi A4,2016,Smeđa,True,Prednji,Euro 6,16,Manuelni,Limuzina,True,True,True,0,3
2.0,5-Apr,Dizel,110,Banovići,Audi,206856,A4,36600,Audi A4,2016,Smeđa,False,Prednji,Euro 6,16,Manuelni,Limuzina,True,True,True,0,3
2.0,5-Apr,Dizel,125,Mostar,Audi,206895,A4,16990,Audi A4 2.0 TDI QUATTRO B8,2009,Crna,True,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,103,Kiseljak,Audi,206948,A3,15400,Audi A3 Sportback 2.0 103 kW TDI S Tronic AUTOM. NJEM.,2010,Bijela,True,Prednji,Euro 5,16,Automatik,Malo auto,True,False,False,2,2
1.6,3-Feb,Benzin,74,Banja Luka,Audi,207000,A3,2900,Audi A3,1999,Plava,False,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,True,0,2
3.0,5-Apr,Dizel,165,Kalesija,Audi,207000,A6,10000,Audi A6 4f,2005,Crna,False,Sva četiri,Euro 4,18,Manuelni,Limuzina,False,True,False,0,3
3.0,5-Apr,Dizel,176,Ilidža,Audi,207000,Q7,27000,Audi Q7 3.0TDI 176kw 2008god super stanje,2008,Siva,True,Sva četiri,Euro 5,18,Automatik,SUV,False,False,True,2,6
2.0,5-Apr,Dizel,105,Grude,Audi,207000,Q5,27990,Audi Q5 2.0 TDI Quattro Xenon LED 143 KS,2009,Smeđa,False,Sva četiri,Euro 5,16,Manuelni,SUV,False,False,False,0,6
2.0,5-Apr,Dizel,105,Derventa,Audi,207000,A4,20990,Audi A4 2.0 TDI Avant S line  2009,2009,Siva,True,Prednji,Euro 5,19,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,105,Derventa,Audi,207000,A4,20990,Audi A4 2.0 TDI Avant S line 2009,2009,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,105,Usora,Audi,207000,A4,17800,Audi A4 B8 2009 105kw-S-line,2009,Zlatna,True,Prednji,Euro 5,18,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,105,Tešanj,Audi,207000,A4,16500,Audi A4 b8-S-line-2.0-105kw,2009,Zlatna,True,Prednji,Euro 5,18,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,125,Živinice,Audi,207000,A5,29000,Audi A5,2010,Siva,True,Prednji,Euro 5,17,Manuelni,Sportski/kupe,False,False,True,0,5
3.0,5-Apr,Dizel,176,Doboj Jug,Audi,207000,A5,25500,"AUDI A5 QUATTRO 3,0 TDI AUT. MODEL 2011 GOD.",2010,Crna,True,Sva četiri,Euro 5,19,Automatik,Sportski/kupe,False,True,False,2,5
2.0,5-Apr,Dizel,103,Sarajevo - Stari Grad,Audi,207000,A3,17800,Audi A3 2.0TDI,2010,Siva,True,Prednji,Euro 6,17,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,105,Živinice,Audi,207000,A4,18400,Audi A4 B8 2010,2010,Crna,True,Prednji,Euro 5,18,Manuelni,Limuzina,True,True,False,0,3
2.0,5-Apr,Dizel,105,Živinice,Audi,207000,A4,17900,Audi A4 B8 2010,2010,Crna,True,Prednji,Euro 5,18,Manuelni,Limuzina,True,True,False,0,3
1.6,3-Feb,Dizel,77,Gračanica,Audi,207000,A3,14500,Audi A3,2011,Siva,False,Sva četiri,Euro 5,16,Manuelni,Malo auto,True,False,True,0,2
2.0,5-Apr,Dizel,125,Brčko,Audi,207000,Q5,28850,Audi Q5  2.0 TOP TOP,2011,Smeđa,True,Sva četiri,Euro 5,19,Automatik,SUV,True,True,True,2,6
1.6,5-Apr,Dizel,77,Visoko,Audi,207000,A3,14700,Audi a3 sportback diode 2011 1.6 tdi extra stanje,2011,Siva,True,Prednji,Euro 5,16,Manuelni,Malo auto,True,False,False,0,2
1.6,5-Apr,Dizel,77,Visoko,Audi,207000,A3,13700,Audi a3 sportback 1.6 tdi 2011 god extra stanje,2011,Siva,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
1.4,3-Feb,Benzin,160,Banja Luka,Audi,207000,A1,16900,Audi A1 - TFSI - DSG,2011,Crna,True,Prednji,Euro 5,18,Automatik,Malo auto,False,True,True,2,2
1.6,3-Feb,Dizel,77,Bijeljina,Audi,207000,A1,14200,Audi A1 1.6tdi 77kw 2011,2011,Crvena,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
1.8,3-Feb,Benzin,120,Bijeljina,Audi,207000,A5,23000,Audi A5 facelift coupe,2012,Crvena,False,Prednji,Euro 5,19,Automatik,Sportski/kupe,False,False,True,2,5
2.0,5-Apr,Dizel,125,Brčko,Audi,207000,Q5,27500,Audi Q5 2012,2012,Siva,True,Sva četiri,Euro 5,19,Automatik,SUV,False,True,False,2,6
1.6,3-Feb,Dizel,77,Modriča,Audi,207000,A3,11900,Audi A3 1.6TDI 77KW 2012,2012,Crna,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,130,Sarajevo - Novi Grad,Audi,207000,A6,24500,Audi A6,2012,Bijela,False,Prednji,Euro 5,19,Automatik,Limuzina,True,False,False,2,3
2.0,5-Apr,Dizel,130,Fojnica,Audi,207000,A6,30500,Audi A6 2.0 TDI 2012 AUTOMATIK,2012,Crna,True,Prednji,Euro 5,19,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,105,Banja Luka,Audi,207000,A4,24000,Audi A4,2012,Crna,True,Prednji,Euro 5,18,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,130,Zavidovići,Audi,207000,Q5,39900,Audi Q5 Quattro Automatik 2013,2013,Siva,True,Sva četiri,Euro 5,17,Automatik,SUV,True,True,True,2,6
2.0,5-Apr,Dizel,110,Banja Luka,Audi,207000,Q5,34900,Audi Q5 2.0 TDI 150KS 2013G Reg do 04/25 066313232,2013,Crna,True,Prednji,Euro 5,17,Manuelni,SUV,True,True,False,0,6
1.6,5-Apr,Dizel,77,Banja Luka,Audi,207000,A3,23900,Audi A3 8V 1.6 TDI - FULL LED BI-XENON - 10/10 + VELIKI SERVIS,2013,Smeđa,True,Prednji,Euro 6,16,Manuelni,Malo auto,False,True,True,0,2
1.6,5-Apr,Dizel,77,Bijeljina,Audi,207000,A3,20799,Audi A3 1.6tdi 77kw 2014 MODEL,2013,Siva,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
1.6,5-Apr,Dizel,77,Banja Luka,Audi,207000,A3,23800,Audi A3 1.6 TDI Ambiente - BiXenon + Led - Bez Ulaganja,2013,Smeđa,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,True,True,0,2
2.0,5-Apr,Dizel,130,Banja Luka,Audi,207000,Q5,35500,AUDI Q5 2.0 TDI QUATTRO AUTOMATIK 2013.,2013,Siva,True,Sva četiri,Euro 5,18,Automatik,SUV,False,False,True,2,6
2.0,5-Apr,Dizel,130,Banja Luka,Audi,207000,A6,27800,Audi A6 4G 2.0TDI 130kw siber Koza Automatic 2013,2013,Plava,True,Prednji,Euro 6,17,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,230,Visoko,Audi,207000,SQ5,52990,Audi SQ5,2014,Bijela,True,Sva četiri,Euro 5,21,Automatik,SUV,True,True,True,2,6
2.0,5-Apr,Dizel,130,Ilidža,Audi,207000,A4 Allroad,28000,"AUDI A4 Allroad,2.0 TDI, 2014,KOŽA,PANORAMA,LED-XENON",2014,Crna,True,Sva četiri,Euro 5,17,Automatik,Karavan,True,True,True,2,4
2.0,5-Apr,Dizel,130,Živinice,Audi,207000,A6,31999,Audi A6 2.0TDI 2014 Xenon Alcantara Uvoz Njemacka,2014,Siva,True,Sva četiri,Euro 5,17,Manuelni,Limuzina,True,True,False,0,3
