displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,updatedAt,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration
1.2,4/5,Benzin,51.0,Stolac,Škoda,173000.0,Fabia,5900,Škoda Fabia 1.2 benzin 51kw 2008 g,2023-10-14T07:47:54.716Z,2008.0,Plava,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,True,FALSE,True
1.2,4/5,Benzin,63.0,Banja Luka,Škoda,250000.0,Fabia,5999,Škoda Fabia 1.2 benzin 2012god.AKCIJA!!!,2024-02-10T04:50:44.312Z,2012.0,Plava,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,True,FALSE,FALSE
1.6,4/5,Dizel,55.0,Žepče,Škoda,205000.0,Fabia,9000,Škoda Fabia 1.6 TDI 77kw 2013 god. EKRAN KAMERA,2023-10-21T22:24:32.711Z,2013.0,Crna,True,Prednji,Euro 5,15.0,Manuelni,unavailable,True,FALSE,True
1.6,4/5,Dizel,77.0,Sarajevo - Stari Grad,Škoda,270000.0,Octavia,13500,Škoda Octavia 1.6 77kw 2013 god,2024-02-24T17:24:53.426Z,2013.0,Bijela,True,Prednji,Euro 5,17.0,Manuelni,Karavan,True,FALSE,FALSE
1.0,4/5,Benzin,44.0,Gradačac,Škoda,184000.0,Fabia,14500,Škoda Fabia 1.0 MPI 2017 skoda,2023-11-25T04:41:56.283Z,2017.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,True,FALSE,True
1.0,4/5,Benzin,44.0,Gradačac,Škoda,182000.0,Fabia,14500,Škoda Fabia 1.0 MPI 2017 *182.000km* skoda,2023-11-04T02:31:06.391Z,2017.0,Siva,FALSE,Prednji,Euro 5,15.0,Manuelni,Malo auto,True,FALSE,True
1.6,4/5,Dizel,77.0,Brčko,Škoda,250000.0,Octavia,12500,"Skoda Octavia 1.6 TDI Comfort, Godište:2012, TOP Stanje",2023-11-18T11:12:17.828Z,2012.0,Siva,True,Prednji,Euro 5,15.0,Manuelni,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,77.0,Kiseljak,Škoda,251694.0,Octavia,10800,Škoda Octavia karavan 1.6l dizel 2010g (uvoz),2023-10-14T07:47:54.716Z,2010.0,Crna,True,Prednji,Euro 5,15.0,Manuelni,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,55.0,Vogošća,Škoda,192000.0,Fabia,9980,Škoda Fabia 2012 1.6tdi 192.000,2024-02-10T04:50:44.312Z,2012.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,66.0,Kiseljak,Škoda,260000.0,Fabia,9450,Škoda Fabia 1.6TDi 66kw 2010G Euro 5,2023-10-21T22:24:32.711Z,2010.0,Crna,True,Prednji,Euro 5,17.0,Manuelni,Limuzina,True,FALSE,FALSE
1.6,4/5,Dizel,77.0,Visoko,Škoda,286000.0,Octavia,10400,Škoda Octavia,2023-11-04T02:31:06.391Z,2010.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,True,FALSE,FALSE
1.6,4/5,Dizel,77.0,Travnik,Škoda,261000.0,Octavia,12850,Škoda Octavia 4x4 2012 god.,2023-10-21T22:24:32.711Z,2012.0,Crna,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,77.0,Konjic,Škoda,248000.0,Octavia,13999,Škoda Octavia A6 1.6 Tdi 2011 godina Tek uvezena top stanje,2023-11-25T04:41:56.283Z,2011.0,Siva,True,Prednji,Euro 5,15.0,Manuelni,Limuzina,True,True,FALSE
1.6,4/5,Dizel,77.0,Gračanica,Škoda,281000.0,Octavia,11450,ŠKODA OCTAVIA 2012 GODINA,2023-12-09T15:38:14.900Z,2012.0,Siva,True,Prednji,Euro 5,15.0,Manuelni,Karavan,True,True,FALSE
1.6,4/5,Dizel,77.0,Zenica,Škoda,248000.0,Octavia,11500,ŠKODA OCTAVIA 1.6 TDI DSG ALU NAVI,2023-10-21T22:24:32.711Z,2012.0,Bijela,True,Prednji,Euro 5,16.0,Automatik,Karavan,True,True,FALSE
1.6,4/5,Dizel,77.0,Zenica,Škoda,237000.0,Octavia,18500,ŠKODA OCTAVIA 1.6 TDI ALU NAVI,2023-11-04T08:41:41.305Z,2015.0,Crna,True,Prednji,Euro 5,16.0,Manuelni,Karavan,True,True,FALSE
1.6,4/5,Dizel,66.0,Kiseljak,Škoda,239543.0,Fabia,10200,Škoda Fabia 1.6 TDI 2010 Euro 5 Top stanje Uvoz Njemacka,2023-12-23T06:08:56.083Z,2010.0,Bijela,True,Prednji,Euro 5,14.0,Manuelni,Limuzina,True,True,FALSE
2.0,4/5,Dizel,103.0,Zenica,Škoda,212000.0,Octavia,14999,Škoda Octavia Arosa 4x4 2.0 TDI Uvoz CH,2023-12-09T15:38:14.900Z,2011.0,Bež,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,81.0,Gradačac,Škoda,235000.0,Octavia,19450,Škoda Octavia Dizel 1.6 -81 kw.Pogon na sva cetiri tocka.,2023-10-28T05:51:37.080Z,2015.0,Plava,True,Sva četiri,Euro 6,16.0,Manuelni,Karavan,True,True,FALSE
2.0,4/5,Dizel,103.0,Vogošća,Škoda,205600.0,Yeti,15900,Škoda Yeti 4x4 *REGISTROVAN*,2023-10-21T22:24:32.711Z,2010.0,Plava,True,Sva četiri,Euro 5,17.0,Manuelni,Terenac,True,FALSE,True
1.6,4/5,Dizel,77.0,Sarajevo - Novo Sarajevo,Škoda,215000.0,Octavia,17300,Škoda Octavia 4x4  1.6,2023-10-28T05:51:37.080Z,2014.0,Crna,True,Sva četiri,Euro 5,15.0,Manuelni,unavailable,True,FALSE,FALSE
2.0,4/5,Dizel,103.0,Kiseljak,Škoda,228161.0,Octavia Scout,17900,Škoda Octavia Scout 2011.god 2.0 103kW EXTRA STANJE,2023-12-23T06:08:56.083Z,2011.0,Bijela,True,Sva četiri,Euro 5,17.0,Manuelni,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,103.0,Tuzla,Škoda,279000.0,Superb,17350,Škoda Superb  DSG 2011 g. 2.0TDI  103KW,2023-11-04T02:31:06.391Z,2011.0,Bijela,True,Prednji,Euro 5,17.0,Automatik,Limuzina,True,True,FALSE
2.0,4/5,Dizel,110.0,Visoko,Škoda,230000.0,Octavia,22500,"ŠKODA OCTAVIA A7 2.0 TDI CR 110KW, 2015 GOD, TEK REG",2023-11-11T06:50:33.464Z,2015.0,Siva,True,Sva četiri,Euro 6,16.0,Manuelni,Karavan,True,True,True
2.0,4/5,Dizel,110.0,Sarajevo - Novo Sarajevo,Škoda,263323.0,Octavia,23800,Skoda Octavia 2.0 TDI 2017. GOD *4x4* *NAVI* *TOP* *NOVO*,2023-11-25T04:41:56.283Z,2017.0,Bijela,True,Sva četiri,Euro 5,18.0,Manuelni,Karavan,True,True,FALSE
1.6,4/5,Dizel,85.0,Bijeljina,Škoda,212000.0,Octavia,23900,Škoda Octavia 2019,2024-02-24T17:24:53.426Z,2019.0,Bijela,True,Prednji,Euro 6,16.0,Manuelni,Karavan,True,True,FALSE
1.6,4/5,Dizel,77.0,Doboj,Škoda,143000.0,Octavia,21400,"Škoda Octavia 4x4 top, led full 143 000 prešla",2023-10-21T22:24:32.711Z,2015.0,Siva,True,Sva četiri,Euro 6,16.0,Manuelni,unavailable,True,FALSE,FALSE
1.6,4/5,Dizel,77.0,Doboj Jug,Škoda,260451.0,Octavia,21499,ŠKODA OCTAVIA 12/2014 XENON DSG,2024-02-03T05:38:29.621Z,2014.0,Crna,True,Prednji,Euro 5,16.0,Automatik,Limuzina,True,True,FALSE
2.0,4/5,Dizel,135.0,Sarajevo - Novo Sarajevo,Škoda,266024.0,Octavia,25950,Skoda Octavia 2.0 TDI MOD 2018. *4x4* *NOVO* *TOP* *FACELIFT*,2023-12-09T15:38:14.900Z,2017.0,Siva,True,Sva četiri,Euro 6,16.0,Automatik,Karavan,True,True,FALSE
1.6,4/5,Dizel,85.0,Brčko,Škoda,108000.0,Octavia,25900,Škoda Octavia,2023-10-21T22:24:32.711Z,2019.0,Bijela,FALSE,Prednji,Euro 6,16.0,Manuelni,Limuzina,True,FALSE,True
1.6,4/5,Dizel,85.0,Sarajevo - Novi Grad,Škoda,98000.0,Octavia,27500,Škoda Octavia 2018,2023-12-16T01:47:17.113Z,2018.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,True
1.6,4/5,Dizel,85.0,Ljubuški,Škoda,144536.0,Octavia,28990,Škoda Octavia 1.6 TDI Karavan DSG Ambition FACELIFT,2023-11-11T06:50:33.464Z,2019.0,Siva,True,Prednji,Euro 5,16.0,Automatik,Karavan,True,True,FALSE
1.6,4/5,Dizel,85.0,Mostar,Škoda,168000.0,Octavia,24950,Škoda Octavia A8 1.6 TDI 85 kw NEW MODEL 2019 160 000 km,2023-12-16T01:47:17.113Z,2019.0,Siva,True,Prednji,Euro 6,16.0,Manuelni,Karavan,True,True,True
1.6,4/5,Dizel,85.0,Mostar,Škoda,236000.0,Octavia,25900,Škoda Octavia Combi 1.6 TDI,2024-06-01T06:52:57.859Z,2018.0,Siva,FALSE,Prednji,Euro 6,16.0,Manuelni,Karavan,True,True,FALSE
2.0,4/5,Dizel,140.0,Kiseljak,Škoda,156585.0,Kodiaq,61500,"Škoda Kodiaq L&K, 190 KS, 2.0/DSG7, 4x4, 7 sjedala",2023-11-11T06:50:33.464Z,2019.0,Siva,True,Sva četiri,Euro 6,19.0,Automatik,Terenac,True,True,FALSE
2.0,4/5,Dizel,110.0,Mostar,Škoda,74400.0,Superb,39900,Škoda SUPERB Ambition 2.0 TDI DSG 2016,2023-10-21T22:24:32.711Z,2016.0,Bijela,True,Prednji,Euro 6,18.0,Automatik,Limuzina,True,True,True
1.4,4/5,Benzin,44.0,Zavidovići,Škoda,235000.0,Fabia,4950,Škoda Fabia 1.4 2007 godina facelift,2023-10-21T22:24:32.711Z,2007.0,Crna,True,Prednji,Euro 4,14.0,Manuelni,unavailable,True,FALSE,True
1.9,4/5,Dizel,47.0,Zenica,Škoda,291954.0,Fabia,5300,Škoda Fabia 1.9 SDI,2023-12-02T01:47:51.578Z,2001.0,Crvena,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.2,4/5,Benzin,51.0,Jablanica,Škoda,213000.0,Fabia,7500,Škoda Fabia 2011,2023-10-21T22:24:32.711Z,2011.0,Plava,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,True,FALSE,True
1.9,4/5,Dizel,74.0,Visoko,Škoda,208000.0,Fabia,6400,ŠKODA FABIA 2008 GOD 1.9 TDI 74 KW,2023-10-21T22:24:32.711Z,2008.0,Siva,True,Prednji,Euro 4,15.0,Manuelni,unavailable,True,FALSE,True
1.4,4/5,Dizel,55.0,Ilijaš,Škoda,320000.0,Fabia,6800,Škoda Fabia combi 2008 1.4 Tdi,2023-10-21T22:24:32.711Z,2008.0,Siva,FALSE,Prednji,Euro 4,14.0,Manuelni,unavailable,True,FALSE,True
1.9,4/5,Dizel,77.0,Srebrenik,Škoda,259441.0,Octavia,8300,Škoda Octavia,2023-11-04T02:31:06.391Z,2007.0,Crna,True,Prednji,Euro 4,16.0,Automatik,unavailable,True,True,FALSE
1.2,4/5,Dizel,55.0,Ilidža,Škoda,241626.0,Fabia,7950,Škoda Fabia 1.2 Tdi 2010 god uredan auto,2023-10-21T22:24:32.711Z,2010.0,Crna,True,Prednji,Euro 5,15.0,Manuelni,Karavan,True,FALSE,FALSE
1.2,4/5,Benzin,63.0,Sarajevo - Stari Grad,Škoda,232000.0,Fabia,7800,Škoda Fabia 2011,2023-11-18T11:12:17.835Z,2011.0,Crna,FALSE,Prednji,Euro 5,14.0,Manuelni,Karavan,True,FALSE,True
1.2,4/5,Dizel,55.0,Breza,Škoda,218794.0,Fabia,8999,Škoda Fabia 2011,2023-11-04T02:31:06.391Z,2011.0,Crvena,True,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.9,4/5,Dizel,47.0,Sarajevo - Centar,Škoda,250000.0,Fabia,6900,Škoda Fabia Karavan 1.9 SDI 2007 Registrovan do 07/2024,2023-10-21T22:24:32.711Z,2007.0,Srebrena,FALSE,Prednji,Euro 3,14.0,Manuelni,unavailable,True,FALSE,True
1.2,4/5,Dizel,55.0,Posušje,Škoda,225000.0,Fabia,9400,Škoda Fabia 1.2 dizel 55kw 2010,2023-12-30T05:43:43.169Z,2010.0,Srebrena,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.2,4/5,Benzin,51.0,Banja Luka,Škoda,190000.0,Fabia,8900,Škoda Fabia.1.2 benzin. Tip top stanje auta,2023-10-21T22:24:32.711Z,2011.0,Crvena,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,FALSE,FALSE
2.0,4/5,Dizel,81.0,Visoko,Škoda,226000.0,Octavia,13200,Škoda Octavia 2.0 81 kW 2012g tek reg,2023-10-28T08:21:30.088Z,2012.0,Crna,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,True,True,True
1.6,4/5,Dizel,77.0,Zvornik,Škoda,231048.0,Octavia,10200,Škoda Octavia 1.6 TDI tek uvezena,2023-12-30T19:38:33.870Z,2009.0,Siva,True,Prednji,Euro 5,15.0,Manuelni,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,77.0,Kiseljak,Škoda,231000.0,Octavia,10800,Škoda Octavia 1.6 77KW 2010 god,2023-12-02T01:47:51.578Z,2010.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,77.0,Gradiška,Škoda,247000.0,Octavia,17900,"Škoda Octavia 1,6tdi",2023-10-28T05:51:37.080Z,2014.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,81.0,Banja Luka,Škoda,159000.0,Octavia,12500,"Škoda Octavia 2016, 4x4, 2016",2023-10-21T22:24:32.711Z,2016.0,Žuta,FALSE,Prednji,Euro 6,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Banja Luka,Škoda,296652.0,Octavia,15900,Škoda Octavia 1.6 77KW 2014 God. Reg do 7/24,2023-10-21T22:24:32.711Z,2014.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Karavan,True,FALSE,True
1.6,4/5,Dizel,85.0,Kakanj,Škoda,186000.0,Rapid,16200,Skoda Rapid 2016 EURO 6,2023-10-21T22:24:32.711Z,2016.0,Bijela,True,Prednji,Euro 6,15.0,Manuelni,Limuzina,True,FALSE,True
1.6,4/5,Dizel,77.0,Gradačac,Škoda,171000.0,Superb,15800,Škoda Superb Facelift Bluemotion (kao nova) Skoda,2023-10-21T22:24:32.711Z,2012.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,FALSE,FALSE
2.0,4/5,Dizel,103.0,Tuzla,Škoda,240000.0,Superb,15800,Škoda Superb 2009,2024-02-24T17:24:53.426Z,2009.0,Crna,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,FALSE,FALSE
2.0,4/5,Dizel,103.0,Busovača,Škoda,208000.0,Yeti,16300,Škoda Yeti 4X4 FULL XENON,2024-02-10T04:50:44.304Z,2010.0,Smeđa,FALSE,Sva četiri,Euro 5,16.0,Manuelni,unavailable,True,FALSE,FALSE
1.6,4/5,Dizel,77.0,Bijeljina,Škoda,320000.0,Octavia,19000,Škoda Octavia,2024-01-06T02:40:50.124Z,2014.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.6,4/5,Dizel,81.0,Bratunac,Škoda,240000.0,Octavia,19900,Škoda Octavia 2013 16 diz 81kw,2023-12-30T11:57:32.217Z,2013.0,Bijela,FALSE,Prednji,Euro 6,18.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.2,4/5,Benzin,63.0,Tuzla,Škoda,200000.0,Octavia,15000,Škoda Octavia 2015,2023-11-25T04:41:56.283Z,2015.0,Plava,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,True,True
1.6,4/5,Dizel,77.0,Banja Luka,Škoda,225000.0,Octavia,18900,Škoda Octavia A7 1.6 77kw 4x4 uvoz euro6 2014gp,2023-12-02T01:47:51.578Z,2014.0,Crvena,True,Sva četiri,Euro 6,16.0,Manuelni,Karavan,True,True,FALSE
2.0,4/5,Dizel,125.0,Gradačac,Škoda,270000.0,Octavia RS,18990,Škoda Octavia VRS RS 2.0 TDI 125kw DSG 2010 God Full Oprema,2023-10-21T22:24:32.711Z,2010.0,Crna,True,Prednji,Euro 5,18.0,Automatik,Limuzina,True,True,True
2.0,4/5,Dizel,103.0,Doboj Jug,Škoda,277000.0,Octavia,21900,Škoda Octavia 2.0 tdi 103 kw 2013 god,2024-04-27T07:43:43.651Z,2013.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,True,FALSE
1.6,4/5,Benzin,81.0,Banja Luka,Škoda,248000.0,Octavia,23000,Škoda Octavia 2019,2023-11-25T04:41:56.283Z,2019.0,Siva,FALSE,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.2,4/5,Benzin,81.0,Bijeljina,Škoda,110000.0,Rapid,21300,Škoda Rapid 1.2 TSI Spaceback Monte Carlo,2023-11-25T04:41:56.283Z,2016.0,Siva,True,Prednji,Euro 6,17.0,Manuelni,unavailable,True,True,FALSE
1.6,4/5,Dizel,85.0,Mostar,Škoda,149000.0,Octavia,24900,ŠKODA Octavia 1.6 TDi 115ks Karavan Facelift LED NAVI PDC 2018,2023-10-21T22:24:32.711Z,2018.0,Siva,True,Sva četiri,Euro 6,16.0,Manuelni,Karavan,True,True,FALSE
1.6,4/5,Dizel,81.0,Prozor,Škoda,180000.0,Octavia,23500,Škoda Octavia 4x4,2024-01-06T02:40:50.124Z,2015.0,Bijela,True,Sva četiri,Euro 6,16.0,Manuelni,Karavan,True,True,True
1.6,4/5,Dizel,85.0,Srbac,Škoda,239800.0,Octavia,24600,Škoda Octavia 1.6 TDI 85kw 2019,2023-11-25T04:41:56.283Z,2019.0,Bijela,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,True,True,FALSE
1.6,4/5,Dizel,85.0,Živinice,Škoda,249000.0,Octavia,23900,Skoda Octavia 1.6 TDI 85kW 2017 god DSG *led*,2023-11-04T02:31:06.391Z,2017.0,Siva,True,Prednji,Euro 6,16.0,Automatik,Karavan,True,FALSE,FALSE
1.6,4/5,Dizel,81.0,Zavidovići,Škoda,270000.0,Octavia,21500,Škoda Octavia,2024-01-06T02:40:50.124Z,2013.0,Smeđa,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,True,True
2.0,4/5,Dizel,135.0,Zenica,Škoda,280350.0,Octavia Scout,26300,Škoda Octavia Scout 4x4 2014.god 062/587-950,2024-03-16T05:09:32.580Z,2014.0,Bijela,FALSE,Sva četiri,Euro 5,17.0,Automatik,Karavan,True,True,True
1.6,4/5,Dizel,85.0,Bijeljina,Škoda,210000.0,Octavia,27900,Škoda Octavia,2024-01-06T02:40:50.124Z,2016.0,Smeđa,True,Prednji,Euro 6,16.0,Automatik,Limuzina,True,True,True
1.6,4/5,Dizel,81.0,Mostar,Škoda,140000.0,Octavia,27000,Škoda Octavia 2016 1.6 tdi GreenTech,2024-01-06T02:40:50.124Z,2016.0,Siva,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,True,True,True
1.6,4/5,Dizel,85.0,Banja Luka,Škoda,218000.0,Octavia,29800,"ŠKODA OKTAVIA,1.6 TDI,DSG,2019 REGISTROV. DO 20.10.2024",2023-11-25T04:41:56.283Z,2019.0,Siva,True,Prednji,Euro 6,16.0,Automatik,Karavan,True,True,True
2.0,4/5,Dizel,110.0,Sarajevo - Novi Grad,Škoda,191000.0,Octavia,26900,"Škoda Superb 2,0 tdi dsg",2024-01-06T02:40:50.124Z,2018.0,Crna,FALSE,Prednji,Euro 6,16.0,Automatik,Limuzina,True,FALSE,True
1.6,4/5,Dizel,85.0,Sarajevo - Novi Grad,Škoda,135141.0,Karoq,41980,"Škoda Karoq 1,6 TDI 115 Style DSG Keyless Go Navigacija ID:45",2024-02-03T05:38:29.621Z,2018.0,Siva,True,Sva četiri,Euro 6,16.0,Automatik,SUV,True,True,FALSE
2.0,4/5,Dizel,110.0,Gradačac,Škoda,149487.0,Kodiaq,43900,Škoda Kodiaq 2018,2023-10-21T22:24:32.711Z,2018.0,Bijela,FALSE,Sva četiri,Euro 5,17.0,Manuelni,SUV,True,True,FALSE
1.0,2/3,Benzin,44.0,Sarajevo - Novi Grad,Škoda,140200.0,Citigo,8900,"Škoda Citigo active 1,0 MPI",2023-12-23T04:03:35.350Z,2014.0,Bijela,FALSE,Prednji,Euro 6,14.0,Manuelni,Malo auto,True,FALSE,True
1.4,4/5,Dizel,59.0,Prnjavor,Škoda,252000.0,Fabia,7990,Škoda Fabia Greenline,2023-11-04T02:31:06.391Z,2009.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.9,4/5,Dizel,74.0,Kiseljak,Škoda,322930.0,Fabia,4500,Škoda Fabia 2007,2024-03-30T03:51:49.249Z,2007.0,Siva,FALSE,Prednji,Euro 4,15.0,Manuelni,unavailable,FALSE,FALSE,True
1.0,2/3,Benzin,44.0,Rogatica,Škoda,258000.0,Citigo,7700,Škoda Citigo,2023-10-22T15:20:15.183Z,2012.0,Crvena,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.8,4/5,Benzin,118.0,Nepoznato,Škoda,159000.0,Octavia,19900,Škoda Octavia 1.8 Automatik DSG,2023-10-22T15:20:15.183Z,2012.0,Crna,True,Prednji,Euro 5,18.0,Automatik,Limuzina,FALSE,True,FALSE
2.0,4/5,Dizel,125.0,Mostar,Škoda,299000.0,Octavia RS,14800,Škoda Octavia VRS,2023-10-22T15:20:15.183Z,2009.0,Plava,True,Prednji,Euro 5,18.0,Manuelni,Karavan,True,FALSE,True
1.4,4/5,Dizel,66.0,Vogošća,Škoda,382000.0,Fabia,13000,Škoda Fabia 1.4 TDI 2016.,2023-10-22T15:20:15.183Z,2016.0,Siva,True,Prednji,Euro 6,16.0,Manuelni,Malo auto,True,FALSE,FALSE
2.0,4/5,Dizel,110.0,Sarajevo - Centar,Škoda,123500.0,Kodiaq,63900,Škoda Kodiaq,2023-10-22T15:20:15.183Z,2018.0,Bijela,True,Sva četiri,Euro 6,18.0,Automatik,unavailable,True,True,True
1.6,4/5,Dizel,77.0,Visoko,Škoda,174000.0,Octavia,13500,Škoda Octavia,2023-10-22T15:20:15.183Z,2010.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,Karavan,True,FALSE,True
1.0,4/5,Benzin,81.0,Ilidža,Škoda,24000.0,Octavia,39000,Škoda Octavia 1.0TSI 81KW AMB,2023-10-22T15:20:15.183Z,2021.0,Crna,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,FALSE,True
1.2,4/5,Benzin,44.0,Doboj,Škoda,252500.0,Fabia,9500,Škoda Fabia 1.2 benzin 2014 Skoda,2023-10-22T15:20:15.183Z,2014.0,Plava,FALSE,Prednji,Euro 5,14.0,Manuelni,Malo auto,True,FALSE,True
1.4,4/5,Dizel,66.0,Lukavac,Škoda,220000.0,Fabia,15800,"Škoda Fabia 1,4 TDI 66kw 2016 LED NAVI",2023-10-22T15:20:15.183Z,2016.0,Plava,True,Prednji,Euro 6,16.0,Manuelni,Malo auto,True,True,True
1.6,4/5,Dizel,66.0,Tomislavgrad,Škoda,195000.0,Fabia,11300,Škoda Fabia 1.6 TDI  Ambition,2023-10-22T15:20:15.183Z,2010.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,FALSE,FALSE
1.6,4/5,Dizel,81.0,Banja Luka,Škoda,264000.0,Octavia,19500,Skoda Octavia GREENLINE 2014,2023-10-22T15:20:15.183Z,2014.0,Žuta,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,True,True,True
1.6,4/5,Benzin,75.0,Žepče,Škoda,312450.0,Octavia,6200,Škoda Octavia 1.6 benzin KW 75 u odlicnom stanju,2023-10-22T15:20:15.183Z,2004.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.9,4/5,Dizel,74.0,Laktaši,Škoda,235950.0,Superb,5800,Škoda Superb 2004,2023-10-22T15:20:15.183Z,2004.0,Bijela,FALSE,Prednji,Euro 3,16.0,Manuelni,unavailable,True,FALSE,True
1.6,4/5,Benzin,118.0,Šamac,Škoda,280000.0,Octavia,2500,Škoda Octavia,2023-10-22T15:20:15.183Z,1999.0,Siva,FALSE,Prednji,Euro 2,15.0,Manuelni,Limuzina,True,FALSE,FALSE
1.2,4/5,Benzin,51.0,Tešanj,Škoda,244521.0,Roomster,7500,Roomster 1.2 Plin,2023-10-22T15:20:15.183Z,2006.0,Siva,FALSE,Prednji,Euro 4,15.0,Manuelni,unavailable,True,FALSE,FALSE
1.2,4/5,Benzin,51.0,Bijeljina,Škoda,169000.0,Fabia,7250,Škoda Fabia,2023-10-22T15:20:15.183Z,2010.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,True,FALSE,FALSE
1.2,4/5,Benzin,77.0,Bijeljina,Škoda,220000.0,Fabia,7200,Škoda Fabia,2023-10-22T15:20:15.183Z,2011.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,True,FALSE,FALSE
1.0,4/5,Benzin,70.0,Sarajevo - Centar,Škoda,1.0,Scala,35999,SKODA SCALA Active 1.0 TSI 95 KS MT5,2023-10-22T15:20:15.183Z,2023.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Maglaj,Škoda,270000.0,Octavia,14900,Škoda Octavia,2023-10-22T15:20:15.184Z,2012.0,Plava,True,Prednji,Euro 5,16.0,Automatik,unavailable,True,FALSE,True
2.0,4/5,Dizel,103.0,Kiseljak,Škoda,267500.0,Yeti,15250,ŠKODA YETI 2.0 DIESEL 4x4 2010 GOD. TOP STANJE,2023-10-22T15:20:15.184Z,2010.0,Narandžasta,True,Sva četiri,Euro 5,16.0,Manuelni,Terenac,True,FALSE,FALSE
1.0,4/5,Benzin,55.0,Bugojno,Škoda,125900.0,Fabia,15150,Škoda Fabia,2023-10-22T15:20:15.184Z,2015.0,Bijela,FALSE,Prednji,Euro 6,14.0,Manuelni,Malo auto,True,FALSE,True
1.6,4/5,Dizel,77.0,Kneževo,Škoda,220000.0,Octavia,20000,Skoda Octavia 4x4 1.6 tdi CR 77 kw,2023-10-22T15:20:15.184Z,2014.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,unavailable,True,True,True
1.6,4/5,Dizel,77.0,Čelinac,Škoda,277000.0,Octavia,12000,Škoda Octavia,2023-10-22T15:20:15.184Z,2011.0,Ljubičasta,True,Prednji,Euro 5,15.0,Manuelni,Karavan,True,FALSE,True
2.0,4/5,Dizel,110.0,Bijeljina,Škoda,215000.0,Superb,33500,Škoda SuperB 2.0 Laurin & Klement,2023-10-22T15:20:15.184Z,2016.0,Bijela,True,Prednji,Euro 6,18.0,Automatik,Karavan,True,True,True
